dataset_id	scenario	seed	read_id	read_length	truth_array_count	screen_status	candidate_period_count	best_period	periodicity_score	repeat_start	repeat_end	repeat_span	repeat_span_fraction	unit_span_residual_fraction	shifted_identity	valid_pair_fraction	composition_adjusted_identity	maximum_truth_iou	minimum_truth_period_error_bp
clean_171_s1201	clean_171	1201	r0000043	5000	1	accepted	5	171	1.0	1473	3526	2053	0.4106	0.005847953216374269	1.0	1.0	1.0	0.9995129079396006	0
clean_171_s1201	clean_171	1201	r0000044	5000	1	accepted	5	171	1.0	1474	3527	2053	0.4106	0.005847953216374269	1.0	1.0	1.0	0.9995129079396006	0
clean_171_s1201	clean_171	1201	r0000045	5000	1	accepted	5	171	0.9995758218451749	1474	3531	2057	0.4114	0.029239766081871343	0.9994697773064687	1.0	0.9992923967434915	0.997569275644142	0
clean_171_s1201	clean_171	1201	r0000046	5000	1	accepted	5	171	1.0	1473	3526	2053	0.4106	0.005847953216374269	1.0	1.0	1.0	0.9995129079396006	0
clean_171_s1201	clean_171	1201	r0000047	5000	1	accepted	5	171	1.0	1474	3527	2053	0.4106	0.005847953216374269	1.0	1.0	1.0	0.9995129079396006	0
clean_171_s1201	clean_171	1201	r0000048	5000	1	accepted	5	171	0.9998699609882965	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000049	5000	1	accepted	5	171	0.999739921976593	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000050	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_171_s1201	clean_171	1201	r0000051	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000052	5000	0	rejected_score	1	37	0.33015873015873015	3226	3326	100	0.02	0.2972972972972973	0.4126984126984127	1.0	0.2099790324164819	0.0	NA
clean_171_s1201	clean_171	1201	r0000053	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000054	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_171_s1201	clean_171	1201	r0000055	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_171_s1201	clean_171	1201	r0000056	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000057	5000	1	accepted	5	171	1.0	1472	3526	2054	0.4108	0.011695906432748537	1.0	1.0	1.0	0.9990262901655307	0
clean_171_s1201	clean_171	1201	r0000058	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000059	5000	1	accepted	5	171	1.0	1474	3528	2054	0.4108	0.011695906432748537	1.0	1.0	1.0	0.9990262901655307	0
clean_171_s1201	clean_171	1201	r0000060	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000061	5000	1	accepted	5	171	1.0	1473	3526	2053	0.4106	0.005847953216374269	1.0	1.0	1.0	0.9995129079396006	0
clean_171_s1201	clean_171	1201	r0000062	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_171_s1201	clean_171	1201	r0000063	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000064	5000	1	accepted	5	171	0.9998698763825635	1473	3527	2054	0.4108	0.011695906432748537	1.0	1.0	1.0	0.9990262901655307	0
clean_171_s1201	clean_171	1201	r0000065	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000066	5000	1	accepted	5	171	1.0	1474	3527	2053	0.4106	0.005847953216374269	1.0	1.0	1.0	0.9995129079396006	0
clean_171_s1201	clean_171	1201	r0000067	5000	1	accepted	5	171	1.0	1473	3526	2053	0.4106	0.005847953216374269	1.0	1.0	1.0	0.9995129079396006	0
clean_171_s1201	clean_171	1201	r0000068	5000	1	accepted	5	171	0.9995755968169762	1470	3526	2056	0.4112	0.023391812865497075	0.9994694960212201	1.0	0.9992910105164312	0.9980544747081712	0
clean_171_s1201	clean_171	1201	r0000069	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000070	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000071	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000072	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_171_s1201	clean_171	1201	r0000073	5000	1	accepted	5	171	1.0	1472	3526	2054	0.4108	0.011695906432748537	1.0	1.0	1.0	0.9990262901655307	0
clean_171_s1201	clean_171	1201	r0000074	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000075	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000076	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000077	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_171_s1201	clean_171	1201	r0000078	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000079	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_171_s1201	clean_171	1201	r0000080	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_171_s1201	clean_171	1201	r0000081	5000	1	accepted	5	171	0.9994454731995397	1470	3526	2056	0.4112	0.023391812865497075	0.9994694960212201	1.0	0.9992859009231352	0.9980544747081712	0
clean_171_s1201	clean_171	1201	r0000082	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_171_s1201	clean_171	1201	r0000083	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000084	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000085	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_171_s1201	clean_171	1201	r0000086	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000087	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000088	5000	0	rejected_score	1	101	0.3643564356435644	1399	1601	202	0.0404	0.0	0.45544554455445546	1.0	0.27094953737121863	0.0	NA
clean_171_s1201	clean_171	1201	r0000089	5000	0	rejected_score	1	30	0.4	3740	3842	102	0.0204	0.4	0.5	1.0	0.31172267795713154	0.0	NA
clean_171_s1201	clean_171	1201	r0000090	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_171_s1201	clean_171	1201	r0000091	5000	1	accepted	5	171	1.0	1474	3527	2053	0.4106	0.005847953216374269	1.0	1.0	1.0	0.9995129079396006	0
clean_171_s1201	clean_171	1201	r0000092	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_171_s1201	clean_171	1201	r0000093	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_171_s1201	clean_171	1201	r0000094	5000	0	rejected_score	1	61	0.4	4596	4719	123	0.0246	0.01639344262295082	0.5	1.0	0.3311671087533156	0.0	NA
clean_171_s1201	clean_171	1201	r0000095	5000	1	accepted	5	171	1.0	1473	3526	2053	0.4106	0.005847953216374269	1.0	1.0	1.0	0.9995129079396006	0
clean_171_s1201	clean_171	1201	r0000096	5000	1	accepted	5	171	1.0	1474	3527	2053	0.4106	0.005847953216374269	1.0	1.0	1.0	0.9995129079396006	0
clean_171_s1201	clean_171	1201	r0000097	5000	1	accepted	5	171	1.0	1474	3527	2053	0.4106	0.005847953216374269	1.0	1.0	1.0	0.9995129079396006	0
clean_171_s1201	clean_171	1201	r0000098	5000	0	rejected_score	1	55	0.3781818181818182	4166	4276	110	0.022	0.0	0.4727272727272727	1.0	0.29126860697622753	0.0	NA
clean_171_s1201	clean_171	1201	r0000099	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_171_s1201	clean_171	1201	r0000100	5000	1	accepted	5	171	1.0	1474	3526	2052	0.4104	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000001	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000002	5000	1	accepted	2	421	1.0	816	4185	3369	0.6738	0.0023752969121140144	1.0	1.0	1.0	0.9997031760166222	0
clean_421_s1201	clean_421	1201	r0000003	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000004	5000	1	accepted	2	421	1.0	815	4184	3369	0.6738	0.0023752969121140144	1.0	1.0	1.0	0.9997031760166222	0
clean_421_s1201	clean_421	1201	r0000005	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000006	5000	1	accepted	2	421	1.0	815	4184	3369	0.6738	0.0023752969121140144	1.0	1.0	1.0	0.9997031760166222	0
clean_421_s1201	clean_421	1201	r0000007	5000	0	rejected_score	1	44	0.37894736842105264	4244	4345	101	0.0202	0.29545454545454547	0.47368421052631576	1.0	0.29244236051383066	0.0	NA
clean_421_s1201	clean_421	1201	r0000008	5000	1	accepted	4	421	0.9996101364522417	814	4184	3370	0.674	0.004750593824228029	1.0	1.0	1.0	0.9994065281899109	0
clean_421_s1201	clean_421	1201	r0000009	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000010	5000	1	accepted	3	421	0.9994157740993185	816	4185	3369	0.6738	0.0023752969121140144	1.0	1.0	1.0	0.9997031760166222	0
clean_421_s1201	clean_421	1201	r0000011	5000	1	accepted	2	421	1.0	815	4184	3369	0.6738	0.0023752969121140144	1.0	1.0	1.0	0.9997031760166222	0
clean_421_s1201	clean_421	1201	r0000012	5000	0	rejected_score	1	55	0.41428571428571437	3954	4065	111	0.0222	0.01818181818181818	0.5178571428571429	1.0	0.34905959425190203	0.0	NA
clean_421_s1201	clean_421	1201	r0000013	5000	1	accepted	2	421	1.0	816	4185	3369	0.6738	0.0023752969121140144	1.0	1.0	1.0	0.9997031760166222	0
clean_421_s1201	clean_421	1201	r0000014	5000	1	accepted	2	421	0.9998048780487805	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000015	5000	0	rejected_score	1	45	0.3490909090909091	1741	1841	100	0.02	0.2222222222222222	0.43636363636363634	1.0	0.24058695279390505	0.0	NA
clean_421_s1201	clean_421	1201	r0000016	5000	1	accepted	2	421	0.999729089061971	814	4188	3374	0.6748	0.014251781472684086	0.9996613613274636	1.0	0.9995471804165732	0.998221695317131	0
clean_421_s1201	clean_421	1201	r0000017	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000018	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000019	5000	1	accepted	2	421	1.0	816	4185	3369	0.6738	0.0023752969121140144	1.0	1.0	1.0	0.9997031760166222	0
clean_421_s1201	clean_421	1201	r0000020	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000021	5000	1	accepted	2	421	1.0	814	4184	3370	0.674	0.004750593824228029	1.0	1.0	1.0	0.9994065281899109	0
clean_421_s1201	clean_421	1201	r0000022	5000	1	accepted	3	421	1.0	815	4184	3369	0.6738	0.0023752969121140144	1.0	1.0	1.0	0.9997031760166222	0
clean_421_s1201	clean_421	1201	r0000023	5000	0	rejected_score	1	45	0.36363636363636365	553	653	100	0.02	0.2222222222222222	0.45454545454545453	1.0	0.2709776190129036	0.0	NA
clean_421_s1201	clean_421	1201	r0000024	5000	1	accepted	2	421	0.9998048780487805	816	4188	3372	0.6744	0.009501187648456057	1.0	1.0	1.0	0.9988137603795967	0
clean_421_s1201	clean_421	1201	r0000025	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000026	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000027	5000	1	accepted	2	421	1.0	815	4184	3369	0.6738	0.0023752969121140144	1.0	1.0	1.0	0.9997031760166222	0
clean_421_s1201	clean_421	1201	r0000028	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000029	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000030	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000031	5000	1	accepted	2	421	1.0	816	4186	3370	0.674	0.004750593824228029	1.0	1.0	1.0	0.9994065281899109	0
clean_421_s1201	clean_421	1201	r0000032	5000	0	rejected_score	1	53	0.4075471698113208	2595	2701	106	0.0212	0.0	0.5094339622641509	1.0	0.3276408880214687	0.0	NA
clean_421_s1201	clean_421	1201	r0000033	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000034	5000	1	accepted	2	421	1.0	814	4184	3370	0.674	0.004750593824228029	1.0	1.0	1.0	0.9994065281899109	0
clean_421_s1201	clean_421	1201	r0000035	5000	1	accepted	2	421	1.0	816	4186	3370	0.674	0.004750593824228029	1.0	1.0	1.0	0.9994065281899109	0
clean_421_s1201	clean_421	1201	r0000036	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000037	5000	1	accepted	2	421	1.0	815	4185	3370	0.674	0.004750593824228029	1.0	1.0	1.0	0.9994065281899109	0
clean_421_s1201	clean_421	1201	r0000038	5000	1	accepted	3	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000039	5000	0	rejected_score	4	56	0.4285714285714286	4204	4316	112	0.0224	0.0	0.5357142857142857	1.0	0.3792368364954167	0.0	NA
clean_421_s1201	clean_421	1201	r0000040	5000	1	accepted	2	421	0.9998048780487805	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000041	5000	0	rejected_score	1	69	0.35942028985507246	2827	2965	138	0.0276	0.0	0.4492753623188406	1.0	0.24350836699365264	0.0	NA
clean_421_s1201	clean_421	1201	r0000042	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000043	5000	1	accepted	2	421	1.0	816	4185	3369	0.6738	0.0023752969121140144	1.0	1.0	1.0	0.9997031760166222	0
clean_421_s1201	clean_421	1201	r0000044	5000	1	accepted	2	421	0.9998048780487805	815	4185	3370	0.674	0.004750593824228029	1.0	1.0	1.0	0.9994065281899109	0
clean_421_s1201	clean_421	1201	r0000045	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000046	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000047	5000	1	accepted	2	421	1.0	816	4185	3369	0.6738	0.0023752969121140144	1.0	1.0	1.0	0.9997031760166222	0
clean_421_s1201	clean_421	1201	r0000048	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000049	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000050	5000	1	accepted	2	421	1.0	815	4184	3369	0.6738	0.0023752969121140144	1.0	1.0	1.0	0.9997031760166222	0
clean_421_s1201	clean_421	1201	r0000051	5000	1	accepted	3	421	0.9998048780487805	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000052	5000	1	accepted	2	421	0.9998048780487805	815	4184	3369	0.6738	0.0023752969121140144	1.0	1.0	1.0	0.9997031760166222	0
clean_421_s1201	clean_421	1201	r0000053	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000054	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000055	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000056	5000	1	accepted	2	421	1.0	814	4186	3372	0.6744	0.009501187648456057	1.0	1.0	1.0	0.9988137603795967	0
clean_421_s1201	clean_421	1201	r0000057	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000058	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000059	5000	0	rejected_score	1	33	0.35820895522388063	547	647	100	0.02	0.030303030303030304	0.44776119402985076	1.0	0.2599319137360637	0.0	NA
clean_421_s1201	clean_421	1201	r0000060	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000061	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000062	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000063	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000064	5000	1	accepted	3	421	0.9996101364522417	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000065	5000	1	accepted	2	421	1.0	815	4185	3370	0.674	0.004750593824228029	1.0	1.0	1.0	0.9994065281899109	0
clean_421_s1201	clean_421	1201	r0000066	5000	1	accepted	2	421	1.0	816	4185	3369	0.6738	0.0023752969121140144	1.0	1.0	1.0	0.9997031760166222	0
clean_421_s1201	clean_421	1201	r0000067	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000068	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000069	5000	1	accepted	2	421	1.0	815	4184	3369	0.6738	0.0023752969121140144	1.0	1.0	1.0	0.9997031760166222	0
clean_421_s1201	clean_421	1201	r0000070	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000071	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000072	5000	1	accepted	3	421	0.9990281827016522	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000073	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000074	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000075	5000	1	accepted	2	421	0.9998048780487805	816	4186	3370	0.674	0.004750593824228029	1.0	1.0	1.0	0.9994065281899109	0
clean_421_s1201	clean_421	1201	r0000076	5000	1	accepted	2	421	0.9998048780487805	815	4185	3370	0.674	0.004750593824228029	1.0	1.0	1.0	0.9994065281899109	0
clean_421_s1201	clean_421	1201	r0000077	5000	1	accepted	2	421	1.0	816	4185	3369	0.6738	0.0023752969121140144	1.0	1.0	1.0	0.9997031760166222	0
clean_421_s1201	clean_421	1201	r0000078	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000079	5000	1	accepted	2	421	1.0	815	4184	3369	0.6738	0.0023752969121140144	1.0	1.0	1.0	0.9997031760166222	0
clean_421_s1201	clean_421	1201	r0000080	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000081	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000082	5000	1	accepted	2	421	1.0	816	4186	3370	0.674	0.004750593824228029	1.0	1.0	1.0	0.9994065281899109	0
clean_421_s1201	clean_421	1201	r0000083	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000084	5000	0	rejected_score	1	81	0.345679012345679	875	1037	162	0.0324	0.0	0.43209876543209874	1.0	0.23111844820470487	0.0	NA
clean_421_s1201	clean_421	1201	r0000085	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000086	5000	1	accepted	2	421	1.0	816	4187	3371	0.6742	0.007125890736342043	1.0	1.0	1.0	0.999110056363097	0
clean_421_s1201	clean_421	1201	r0000087	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000088	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000089	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000090	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000091	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000092	5000	1	accepted	2	421	1.0	814	4185	3371	0.6742	0.007125890736342043	1.0	1.0	1.0	0.999110056363097	0
clean_421_s1201	clean_421	1201	r0000093	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000094	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000095	5000	1	accepted	2	421	1.0	815	4184	3369	0.6738	0.0023752969121140144	1.0	1.0	1.0	0.9997031760166222	0
clean_421_s1201	clean_421	1201	r0000096	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000097	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000098	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_421_s1201	clean_421	1201	r0000099	5000	1	accepted	2	421	1.0	816	4184	3368	0.6736	0.0	1.0	1.0	1.0	1.0	0
clean_421_s1201	clean_421	1201	r0000100	5000	1	accepted	2	421	1.0	816	4185	3369	0.6738	0.0023752969121140144	1.0	1.0	1.0	0.9997031760166222	0
clean_60_s1201	clean_60	1201	r0000001	5000	1	accepted	4	60	1.0	1600	3400	1800	0.36	0.0	1.0	1.0	1.0	1.0	0
clean_60_s1201	clean_60	1201	r0000002	5000	1	accepted	4	60	0.9998885793871867	1600	3403	1803	0.3606	0.05	1.0	1.0	1.0	0.9983361064891847	0
clean_60_s1201	clean_60	1201	r0000003	5000	0	no_spacing_peak	0	0	0.0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	NA
clean_60_s1201	clean_60	1201	r0000004	5000	1	accepted	4	60	0.9996670366259712	1600	3400	1800	0.36	0.0	1.0	1.0	1.0	1.0	0
clean_60_s1201	clean_60	1201	r0000005	5000	1	accepted	5	60	0.999224376731302	1600	3400	1800	0.36	0.0	1.0	1.0	1.0	1.0	0
clean_60_s1201	clean_60	1201	r0000006	5000	1	accepted	4	60	0.9995565410199557	1600	3400	1800	0.36	0.0	1.0	1.0	1.0	1.0	0
clean_60_s1201	clean_60	1201	r0000007	5000	1	accepted	5	60	0.9995565410199557	1600	3400	1800	0.36	0.0	1.0	1.0	1.0	1.0	0
clean_60_s1201	clean_60	1201	r0000008	5000	0	rejected_score	1	82	0.3523809523809524	281	447	166	0.0332	0.024390243902439025	0.44047619047619047	1.0	0.24412991002852755	0.0	NA
