seed	condition_id	coverage	error_model	unit_substitution_rate	period	requested_gc	founder_gc	array_scope	family_id	method	truth_copies	sampling_oracle_copy_estimate	estimate	signed_relative_error	absolute_relative_error	estimator_minus_sampling_oracle	status	warning
6301	condition_002	1	iid_low_indel	0.0	421	0.5	0.48693586698337293	factorial	f051	native_median_k21	200.0	41.599718203138615	38.9712	-0.805144	0.805144	-0.013142591015693057	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.5	0.48693586698337293	factorial	f051	mean_k21_exposure	200.0	41.599718203138615	38.87064587033282	-0.8056467706483359	0.8056467706483359	-0.01364536166402896	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.5	0.48693586698337293	factorial	f051	multik_loglinear	200.0	41.599718203138615	41.732243144616014	-0.79133878427692	0.79133878427692	0.0006626247073869962	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.5	0.5106888361045131	factorial	f052	native_median_k21	200.0	234.79653798096953	147.8908	-0.26054599999999994	0.26054599999999994	-0.4345286899048476	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.5	0.5106888361045131	factorial	f052	mean_k21_exposure	200.0	234.79653798096953	148.35166330699028	-0.2582416834650486	0.2582416834650486	-0.4322243733698963	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.5	0.5106888361045131	factorial	f052	multik_loglinear	200.0	234.79653798096953	236.64952824540225	0.18324764122701126	0.18324764122701126	0.009264951322163597	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.7	0.7078384798099763	factorial	f053	native_median_k21	200.0	230.6356167205506	216.8398	0.08419899999999998	0.08419899999999998	-0.06897908360275296	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.7	0.7078384798099763	factorial	f053	mean_k21_exposure	200.0	230.6356167205506	216.89169104936457	0.08445845524682284	0.08445845524682284	-0.0687196283559301	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	421	0.7	0.7078384798099763	factorial	f053	multik_loglinear	200.0	230.6356167205506	231.30124427972171	0.15650622139860856	0.15650622139860856	0.003328137795855639	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.7	0.6793349168646081	factorial	f054	native_median_k21	200.0	273.343806246345	164.8782	-0.17560900000000004	0.17560900000000004	-0.5423280312317251	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.7	0.6793349168646081	factorial	f054	mean_k21_exposure	200.0	273.343806246345	166.66148934130655	-0.16669255329346724	0.16669255329346724	-0.5334115845251923	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.02	421	0.7	0.6793349168646081	factorial	f054	multik_loglinear	200.0	273.343806246345	273.2920751315946	0.36646037565797285	0.36646037565797285	-0.00025865557375226444	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.01	171	0.5	0.5906432748538012	megabase	megabase_171	native_median_k21	6000.0	4836.198056389527	3659.2969	-0.39011718333333334	0.39011718333333334	-0.19615019273158782	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.01	171	0.5	0.5906432748538012	megabase	megabase_171	mean_k21_exposure	6000.0	4836.198056389527	3667.0015408651343	-0.3888330765224776	0.3888330765224776	-0.19486608592073207	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.01	171	0.5	0.5906432748538012	megabase	megabase_171	multik_loglinear	6000.0	4836.198056389527	4849.375720059499	-0.1917707133234168	0.1917707133234168	0.0021962772783287315	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.3	0.2786885245901639	factorial	f001	native_median_k21	20.0	59.95714263444491	35.9724	0.79862	0.79862	-1.1992371317222452	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.3	0.2786885245901639	factorial	f001	mean_k21_exposure	20.0	59.95714263444491	36.352515858210886	0.8176257929105443	0.8176257929105443	-1.180231338811701	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.3	0.2786885245901639	factorial	f001	multik_loglinear	20.0	59.95714263444491	62.73023060875214	2.1365115304376068	2.1365115304376068	0.13865439871536153	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.3	0.29508196721311475	factorial	f002	native_median_k21	20.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.3	0.29508196721311475	factorial	f002	mean_k21_exposure	20.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.3	0.29508196721311475	factorial	f002	multik_loglinear	20.0	0.0	NA	NA	NA	NA	zero_support_at_one_or_more_k_not_absence	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.5	0.5409836065573771	factorial	f003	native_median_k21	20.0	107.33311435543251	70.9457	2.547285	2.547285	-1.8193707177716256	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.5	0.5409836065573771	factorial	f003	mean_k21_exposure	20.0	107.33311435543251	70.35917893315275	2.5179589466576373	2.5179589466576373	-1.8486967711139883	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.5	0.5409836065573771	factorial	f003	multik_loglinear	20.0	107.33311435543251	109.03162236529901	4.451581118264951	4.451581118264951	0.08492540049332505	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.5	0.4918032786885246	factorial	f004	native_median_k21	20.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.5	0.4918032786885246	factorial	f004	mean_k21_exposure	20.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.5	0.4918032786885246	factorial	f004	multik_loglinear	20.0	0.0	NA	NA	NA	NA	zero_support_at_one_or_more_k_not_absence	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.7	0.7540983606557377	factorial	f005	native_median_k21	20.0	19.985714211481636	11.9908	-0.40046	0.40046	-0.39974571057408176	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.7	0.7540983606557377	factorial	f005	mean_k21_exposure	20.0	19.985714211481636	12.352637383227796	-0.3823681308386102	0.3823681308386102	-0.381653841412692	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.7	0.7540983606557377	factorial	f005	multik_loglinear	20.0	19.985714211481636	19.976739200237674	-0.00116303998811631	0.00116303998811631	-0.00044875056219808587	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.7	0.6721311475409836	factorial	f006	native_median_k21	20.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.7	0.6721311475409836	factorial	f006	mean_k21_exposure	20.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.7	0.6721311475409836	factorial	f006	multik_loglinear	20.0	0.0	NA	NA	NA	NA	zero_support_at_one_or_more_k_not_absence	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.3	0.2786885245901639	factorial	f007	native_median_k21	80.0	68.73775150112864	44.9656	-0.43793	0.43793	-0.297151893764108	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.3	0.2786885245901639	factorial	f007	mean_k21_exposure	80.0	68.73775150112864	44.817271355880926	-0.43978410805148843	0.43978410805148843	-0.29900600181559644	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.3	0.2786885245901639	factorial	f007	multik_loglinear	80.0	68.73775150112864	71.19961825071994	-0.1100047718660008	0.1100047718660008	0.03077333436989118	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.3	0.32786885245901637	factorial	f008	native_median_k21	80.0	107.07100662806883	45.9648	-0.42544000000000004	0.42544000000000004	-0.7638275828508604	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.3	0.32786885245901637	factorial	f008	mean_k21_exposure	80.0	107.07100662806883	47.212337833903845	-0.40984577707620196	0.40984577707620196	-0.7482333599270623	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.3	0.32786885245901637	factorial	f008	multik_loglinear	80.0	107.07100662806883	107.38554332819714	0.3423192916024643	0.3423192916024643	0.003931708751603935	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.5	0.36065573770491804	factorial	f009	native_median_k21	80.0	57.95857121329674	37.9709	-0.52536375	0.52536375	-0.24984589016620928	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.5	0.36065573770491804	factorial	f009	mean_k21_exposure	80.0	57.95857121329674	38.02578147984333	-0.5246777315019584	0.5246777315019584	-0.24915987166816764	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.5	0.36065573770491804	factorial	f009	multik_loglinear	80.0	57.95857121329674	57.59351700009182	-0.2800810374988522	0.2800810374988522	-0.004563177665061513	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.5	0.5901639344262295	factorial	f010	native_median_k21	80.0	187.53807892872277	77.9403	-0.02574625000000008	0.02574625000000008	-1.3699722366090348	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.5	0.5901639344262295	factorial	f010	mean_k21_exposure	80.0	187.53807892872277	79.18483485901803	-0.010189564262274686	0.010189564262274686	-1.3544155508713094	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.5	0.5901639344262295	factorial	f010	multik_loglinear	80.0	187.53807892872277	185.05122576656854	1.3131403220821067	1.3131403220821067	-0.031085664526927913	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.7	0.7213114754098361	factorial	f011	native_median_k21	80.0	87.1999645473088	55.9571	-0.30053625000000006	0.30053625000000006	-0.39053580684135997	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.7	0.7213114754098361	factorial	f011	mean_k21_exposure	80.0	87.1999645473088	56.44810788271826	-0.29439865146602173	0.29439865146602173	-0.3843982083073817	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.7	0.7213114754098361	factorial	f011	multik_loglinear	80.0	87.1999645473088	87.5380286050666	0.0942253575633325	0.0942253575633325	0.004225800721972562	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.7	0.6885245901639344	factorial	f012	native_median_k21	80.0	64.33106533482655	24.9809	-0.6877387500000001	0.6877387500000001	-0.4918770666853319	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.7	0.6885245901639344	factorial	f012	mean_k21_exposure	80.0	64.33106533482655	26.034044524810774	-0.6745744434398653	0.6745744434398653	-0.47871276012519715	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.7	0.6885245901639344	factorial	f012	multik_loglinear	80.0	64.33106533482655	67.93186824125482	-0.15085164698431477	0.15085164698431477	0.04501003633035339	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.3	0.3770491803278688	factorial	f013	native_median_k21	200.0	102.79537432544858	70.9457	-0.6452715000000001	0.6452715000000001	-0.15924837162724287	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.3	0.3770491803278688	factorial	f013	mean_k21_exposure	200.0	102.79537432544858	69.65378264168024	-0.6517310867915989	0.6517310867915989	-0.1657079584188417	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.0	61	0.3	0.3770491803278688	factorial	f013	multik_loglinear	200.0	102.79537432544858	100.37091147152412	-0.49814544264237937	0.49814544264237937	-0.012122314269622266	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.3	0.22950819672131148	factorial	f014	native_median_k21	200.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_003	1	iid_high_indel	0.02	61	0.3	0.22950819672131148	factorial	f014	mean_k21_exposure	200.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
