seed	unit_substitution_rate	array_fragments	fragment_gap_bp	locate_identity_model	locate_min_identity	assembly_fraction	family_id	true_assembly_bp	predicted_assembly_bp	overlap_bp	base_recall	base_precision	fragments	truth_fragments
5503	0.05	3	500	iid_base	0.9	1	f3	84200	84094	84092	0.9987173396674585	0.9999762170903989	3	3
5503	0.05	3	500	iid_base	0.9	0.75	f1	915	845	843	0.921311475409836	0.9976331360946745	3	3
5503	0.05	3	500	iid_base	0.9	0.75	f2	10260	10122	10122	0.9865497076023392	1.0	3	3
5503	0.05	3	500	iid_base	0.9	0.75	f3	63150	62940	62940	0.9966745843230403	1.0	3	3
5503	0.05	3	500	iid_base	0.9	0.5	f1	610	463	463	0.759016393442623	1.0	3	3
5503	0.05	3	500	iid_base	0.9	0.5	f2	6840	6719	6719	0.9823099415204678	1.0	3	3
5503	0.05	3	500	iid_base	0.9	0.5	f3	42100	41978	41976	0.9970546318289786	0.9999523559959979	3	3
5503	0.05	3	500	iid_base	0.9	0.25	f1	305	123	123	0.40327868852459015	1.0	2	3
5503	0.05	3	500	iid_base	0.9	0.25	f2	3420	3287	3287	0.9611111111111111	1.0	3	3
5503	0.05	3	500	iid_base	0.9	0.25	f3	21050	20934	20933	0.9944418052256532	0.9999522308206745	3	3
