panel	dataset	metric	x	value	read_count
A	Full library (n=407,670)	length_bp	8.447000000000001	0.00547501655750975	4
A	Full library (n=407,670)	length_bp	8.448	0.00548237545073221	3
A	Full library (n=407,670)	length_bp	8.449	0.005489734343954669	3
A	Full library (n=407,670)	length_bp	8.45	0.005494640272769642	2
A	Full library (n=407,670)	length_bp	8.451	0.005504452130399588	4
A	Full library (n=407,670)	length_bp	8.452	0.005506905094807074	1
A	Full library (n=407,670)	length_bp	8.453	0.00551671695243702	4
A	Full library (n=407,670)	length_bp	8.454	0.0055191699168445066	1
A	Full library (n=407,670)	length_bp	8.455	0.005521622881251993	1
A	Full library (n=407,670)	length_bp	8.456	0.005531434738881939	4
A	Full library (n=407,670)	length_bp	8.457	0.005541246596511885	4
A	Full library (n=407,670)	length_bp	8.458	0.005553511418549316	5
A	Full library (n=407,670)	length_bp	8.459	0.005565776240586749	5
A	Full library (n=407,670)	length_bp	8.46	0.005587852920254127	9
A	Full library (n=407,670)	length_bp	8.461	0.005590305884661613	1
A	Full library (n=407,670)	length_bp	8.462	0.0055927588490691	1
A	Full library (n=407,670)	length_bp	8.463000000000001	0.0055952118134765865	1
A	Full library (n=407,670)	length_bp	8.464	0.005602570706699046	3
A	Full library (n=407,670)	length_bp	8.466	0.0056123825643289915	4
A	Full library (n=407,670)	length_bp	8.467	0.005619741457551451	3
A	Full library (n=407,670)	length_bp	8.468	0.0056320062795888835	5
A	Full library (n=407,670)	length_bp	8.469	0.005644271101626315	5
A	Full library (n=407,670)	length_bp	8.47	0.005654082959256262	4
A	Full library (n=407,670)	length_bp	8.472	0.00566144185247872	3
A	Full library (n=407,670)	length_bp	8.473	0.005663894816886207	1
A	Full library (n=407,670)	length_bp	8.474	0.0056688007457011795	2
A	Full library (n=407,670)	length_bp	8.475	0.0056712537101086665	1
A	Full library (n=407,670)	length_bp	8.477	0.005673706674516153	1
A	Full library (n=407,670)	length_bp	8.478	0.005676159638923639	1
A	Full library (n=407,670)	length_bp	8.479000000000001	0.005681065567738612	2
A	Full library (n=407,670)	length_bp	8.48	0.005685971496553585	2
A	Full library (n=407,670)	length_bp	8.481	0.0056884244609610715	1
A	Full library (n=407,670)	length_bp	8.482	0.005690877425368558	1
A	Full library (n=407,670)	length_bp	8.483	0.005698236318591017	3
A	Full library (n=407,670)	length_bp	8.484	0.005717860033850909	8
A	Full library (n=407,670)	length_bp	8.485	0.005730124855888341	5
A	Full library (n=407,670)	length_bp	8.486	0.0057374837491108	3
A	Full library (n=407,670)	length_bp	8.487	0.005742389677925773	2
A	Full library (n=407,670)	length_bp	8.488	0.0057448426423332595	1
A	Full library (n=407,670)	length_bp	8.489	0.005749748571148233	2
A	Full library (n=407,670)	length_bp	8.49	0.005754654499963206	2
A	Full library (n=407,670)	length_bp	8.491	0.005762013393185665	3
A	Full library (n=407,670)	length_bp	8.492	0.005766919322000638	2
A	Full library (n=407,670)	length_bp	8.493	0.005776731179630583	4
A	Full library (n=407,670)	length_bp	8.494	0.00577918414403807	1
A	Full library (n=407,670)	length_bp	8.495000000000001	0.00578654303726053	3
A	Full library (n=407,670)	length_bp	8.496	0.005791448966075502	2
A	Full library (n=407,670)	length_bp	8.497	0.005801260823705448	4
A	Full library (n=407,670)	length_bp	8.498	0.005808619716927908	3
A	Full library (n=407,670)	length_bp	8.499	0.00581352564574288	2
A	Full library (n=407,670)	length_bp	8.5	0.0058208845389653395	3
A	Full library (n=407,670)	length_bp	8.501	0.005823337503372826	1
A	Full library (n=407,670)	length_bp	8.502	0.005825790467780313	1
A	Full library (n=407,670)	length_bp	8.503	0.005833149361002772	3
A	Full library (n=407,670)	length_bp	8.504	0.005835602325410258	1
A	Full library (n=407,670)	length_bp	8.505	0.005847867147447691	5
A	Full library (n=407,670)	length_bp	8.506	0.005860131969485123	5
A	Full library (n=407,670)	length_bp	8.507	0.005872396791522555	5
A	Full library (n=407,670)	length_bp	8.508000000000001	0.005874849755930041	1
A	Full library (n=407,670)	length_bp	8.509	0.005884661613559987	4
A	Full library (n=407,670)	length_bp	8.51	0.005892020506782446	3
A	Full library (n=407,670)	length_bp	8.511000000000001	0.0058969264355974195	2
A	Full library (n=407,670)	length_bp	8.512	0.005899379400004906	1
A	Full library (n=407,670)	length_bp	8.513	0.005911644222042338	5
A	Full library (n=407,670)	length_bp	8.514	0.005921456079672284	4
A	Full library (n=407,670)	length_bp	8.516	0.005928814972894743	3
A	Full library (n=407,670)	length_bp	8.517	0.005936173866117203	3
A	Full library (n=407,670)	length_bp	8.519	0.005941079794932176	2
A	Full library (n=407,670)	length_bp	8.52	0.005945985723747148	2
A	Full library (n=407,670)	length_bp	8.521	0.005950891652562121	2
A	Full library (n=407,670)	length_bp	8.522	0.0059557975813770946	2
A	Full library (n=407,670)	length_bp	8.523	0.005970515367822013	6
A	Full library (n=407,670)	length_bp	8.525	0.005980327225451959	4
A	Full library (n=407,670)	length_bp	8.526	0.005987686118674418	3
A	Full library (n=407,670)	length_bp	8.527000000000001	0.00599995094071185	5
A	Full library (n=407,670)	length_bp	8.529	0.006007309833934309	3
A	Full library (n=407,670)	length_bp	8.53	0.006022027620379228	6
A	Full library (n=407,670)	length_bp	8.531	0.0060293865136016875	3
A	Full library (n=407,670)	length_bp	8.532	0.006044104300046606	6
A	Full library (n=407,670)	length_bp	8.534	0.0060490102288615795	2
A	Full library (n=407,670)	length_bp	8.535	0.006051463193269066	1
A	Full library (n=407,670)	length_bp	8.536	0.006058822086491525	3
A	Full library (n=407,670)	length_bp	8.537	0.006063728015306498	2
A	Full library (n=407,670)	length_bp	8.538	0.006068633944121471	2
A	Full library (n=407,670)	length_bp	8.539	0.00607599283734393	3
A	Full library (n=407,670)	length_bp	8.540000000000001	0.006088257659381363	5
A	Full library (n=407,670)	length_bp	8.541	0.006093163588196335	2
A	Full library (n=407,670)	length_bp	8.542	0.006095616552603822	1
A	Full library (n=407,670)	length_bp	8.543000000000001	0.006102975445826281	3
A	Full library (n=407,670)	length_bp	8.544	0.006115240267863713	5
A	Full library (n=407,670)	length_bp	8.545	0.006120146196678686	2
A	Full library (n=407,670)	length_bp	8.546	0.0061225991610861724	1
A	Full library (n=407,670)	length_bp	8.547	0.006129958054308632	3
A	Full library (n=407,670)	length_bp	8.548	0.006137316947531091	3
A	Full library (n=407,670)	length_bp	8.549	0.006142222876346064	2
A	Full library (n=407,670)	length_bp	8.55	0.00615203473397601	4
A	Full library (n=407,670)	length_bp	8.551	0.006156940662790983	2
A	Full library (n=407,670)	length_bp	8.552	0.006166752520420929	4
A	Full library (n=407,670)	length_bp	8.553	0.006174111413643388	3
A	Full library (n=407,670)	length_bp	8.554	0.006179017342458361	2
A	Full library (n=407,670)	length_bp	8.555	0.0061814703068658475	1
A	Full library (n=407,670)	length_bp	8.556000000000001	0.006188829200088307	3
A	Full library (n=407,670)	length_bp	8.557	0.006193735128903279	2
A	Full library (n=407,670)	length_bp	8.558	0.006201094022125739	3
A	Full library (n=407,670)	length_bp	8.559000000000001	0.006218264772978144	7
A	Full library (n=407,670)	length_bp	8.561	0.006223170701793117	2
A	Full library (n=407,670)	length_bp	8.562	0.006225623666200604	1
A	Full library (n=407,670)	length_bp	8.563	0.006232982559423063	3
A	Full library (n=407,670)	length_bp	8.565	0.006250153310275468	7
A	Full library (n=407,670)	length_bp	8.566	0.0062575122034979275	3
A	Full library (n=407,670)	length_bp	8.567	0.0062624181323129	2
A	Full library (n=407,670)	length_bp	8.568	0.006269777025535359	3
A	Full library (n=407,670)	length_bp	8.569	0.006272229989942846	1
A	Full library (n=407,670)	length_bp	8.57	0.006277135918757819	2
A	Full library (n=407,670)	length_bp	8.571	0.006282041847572792	2
A	Full library (n=407,670)	length_bp	8.572000000000001	0.006286947776387765	2
A	Full library (n=407,670)	length_bp	8.573	0.006291853705202737	2
A	Full library (n=407,670)	length_bp	8.574	0.0062943066696102236	1
A	Full library (n=407,670)	length_bp	8.575000000000001	0.006299212598425197	2
A	Full library (n=407,670)	length_bp	8.576	0.006301665562832683	1
A	Full library (n=407,670)	length_bp	8.577	0.006311477420462629	4
A	Full library (n=407,670)	length_bp	8.578	0.0063139303848701155	1
A	Full library (n=407,670)	length_bp	8.579	0.006318836313685089	2
A	Full library (n=407,670)	length_bp	8.58	0.006328648171315034	4
A	Full library (n=407,670)	length_bp	8.581	0.0063335541001300075	2
A	Full library (n=407,670)	length_bp	8.582	0.006340912993352467	3
A	Full library (n=407,670)	length_bp	8.583	0.006348271886574925	3
A	Full library (n=407,670)	length_bp	8.584	0.0063507248509824124	1
A	Full library (n=407,670)	length_bp	8.585	0.006358083744204872	3
A	Full library (n=407,670)	length_bp	8.586	0.006362989673019844	2
A	Full library (n=407,670)	length_bp	8.587	0.006367895601834817	2
A	Full library (n=407,670)	length_bp	8.588000000000001	0.006385066352687222	7
A	Full library (n=407,670)	length_bp	8.589	0.0063899722815021955	2
A	Full library (n=407,670)	length_bp	8.591	0.006399784139132141	4
A	Full library (n=407,670)	length_bp	8.592	0.0064071430323546005	3
A	Full library (n=407,670)	length_bp	8.593	0.006416954889984546	4
A	Full library (n=407,670)	length_bp	8.594	0.006424313783207005	3
A	Full library (n=407,670)	length_bp	8.595	0.0064267667476144924	1
A	Full library (n=407,670)	length_bp	8.596	0.006429219712021979	1
A	Full library (n=407,670)	length_bp	8.597	0.006439031569651924	4
A	Full library (n=407,670)	length_bp	8.598	0.006443937498466897	2
A	Full library (n=407,670)	length_bp	8.599	0.006451296391689357	3
A	Full library (n=407,670)	length_bp	8.6	0.006456202320504329	2
A	Full library (n=407,670)	length_bp	8.601	0.006461108249319302	2
A	Full library (n=407,670)	length_bp	8.603	0.006468467142541762	3
A	Full library (n=407,670)	length_bp	8.604000000000001	0.006478279000171707	4
A	Full library (n=407,670)	length_bp	8.605	0.006488090857801654	4
A	Full library (n=407,670)	length_bp	8.606	0.006500355679839085	5
A	Full library (n=407,670)	length_bp	8.607	0.006505261608654059	2
A	Full library (n=407,670)	length_bp	8.608	0.006512620501876518	3
A	Full library (n=407,670)	length_bp	8.609	0.006519979395098977	3
A	Full library (n=407,670)	length_bp	8.61	0.00652488532391395	2
A	Full library (n=407,670)	length_bp	8.611	0.006527338288321437	1
A	Full library (n=407,670)	length_bp	8.613	0.006534697181543896	3
A	Full library (n=407,670)	length_bp	8.614	0.0065396031103588685	2
A	Full library (n=407,670)	length_bp	8.615	0.006551867932396301	5
A	Full library (n=407,670)	length_bp	8.616	0.006564132754433733	5
A	Full library (n=407,670)	length_bp	8.617	0.0065788505408786516	6
A	Full library (n=407,670)	length_bp	8.619	0.006588662398508598	4
A	Full library (n=407,670)	length_bp	8.620000000000001	0.00659356832732357	2
A	Full library (n=407,670)	length_bp	8.621	0.006596021291731057	1
A	Full library (n=407,670)	length_bp	8.622	0.006608286113768489	5
A	Full library (n=407,670)	length_bp	8.623	0.006610739078175975	1
A	Full library (n=407,670)	length_bp	8.625	0.006618097971398435	3
A	Full library (n=407,670)	length_bp	8.626	0.006632815757843353	6
A	Full library (n=407,670)	length_bp	8.627	0.006640174651065813	3
A	Full library (n=407,670)	length_bp	8.628	0.006645080579880786	2
A	Full library (n=407,670)	length_bp	8.629	0.006649986508695759	2
A	Full library (n=407,670)	length_bp	8.63	0.0066548924375107316	2
A	Full library (n=407,670)	length_bp	8.631	0.006657345401918218	1
A	Full library (n=407,670)	length_bp	8.633000000000001	0.006662251330733191	2
A	Full library (n=407,670)	length_bp	8.634	0.006667157259548164	2
A	Full library (n=407,670)	length_bp	8.635	0.006681875045993083	6
A	Full library (n=407,670)	length_bp	8.636000000000001	0.006689233939215542	3
A	Full library (n=407,670)	length_bp	8.637	0.006694139868030515	2
A	Full library (n=407,670)	length_bp	8.638	0.006699045796845488	2
A	Full library (n=407,670)	length_bp	8.639	0.006701498761252974	1
A	Full library (n=407,670)	length_bp	8.64	0.006706404690067947	2
A	Full library (n=407,670)	length_bp	8.641	0.006716216547697893	4
A	Full library (n=407,670)	length_bp	8.642	0.006721122476512866	2
A	Full library (n=407,670)	length_bp	8.643	0.006728481369735325	3
A	Full library (n=407,670)	length_bp	8.644	0.006738293227365271	4
A	Full library (n=407,670)	length_bp	8.645	0.006743199156180244	2
A	Full library (n=407,670)	length_bp	8.646	0.00675301101381019	4
A	Full library (n=407,670)	length_bp	8.648	0.006755463978217676	1
A	Full library (n=407,670)	length_bp	8.649000000000001	0.006765275835847621	4
A	Full library (n=407,670)	length_bp	8.65	0.006770181764662595	2
A	Full library (n=407,670)	length_bp	8.651	0.006775087693477568	2
A	Full library (n=407,670)	length_bp	8.652000000000001	0.00677999362229254	2
A	Full library (n=407,670)	length_bp	8.653	0.006792258444329973	5
A	Full library (n=407,670)	length_bp	8.654	0.006797164373144946	2
A	Full library (n=407,670)	length_bp	8.655	0.006804523266367405	3
A	Full library (n=407,670)	length_bp	8.656	0.006811882159589865	3
A	Full library (n=407,670)	length_bp	8.657	0.00682169401721981	4
A	Full library (n=407,670)	length_bp	8.658	0.006831505874849756	4
A	Full library (n=407,670)	length_bp	8.659	0.0068437706968871885	5
A	Full library (n=407,670)	length_bp	8.66	0.006851129590109648	3
A	Full library (n=407,670)	length_bp	8.661	0.00685603551892462	2
A	Full library (n=407,670)	length_bp	8.662	0.006858488483332107	1
A	Full library (n=407,670)	length_bp	8.663	0.006868300340962053	4
A	Full library (n=407,670)	length_bp	8.664	0.006878112198591998	4
A	Full library (n=407,670)	length_bp	8.665000000000001	0.0068805651629994845	1
A	Full library (n=407,670)	length_bp	8.666	0.006887924056221944	3
A	Full library (n=407,670)	length_bp	8.667	0.0069001888782593765	5
A	Full library (n=407,670)	length_bp	8.668000000000001	0.006907547771481836	3
A	Full library (n=407,670)	length_bp	8.669	0.006912453700296809	2
A	Full library (n=407,670)	length_bp	8.67	0.006914906664704295	1
A	Full library (n=407,670)	length_bp	8.671	0.006922265557926755	3
A	Full library (n=407,670)	length_bp	8.672	0.006924718522334241	1
A	Full library (n=407,670)	length_bp	8.673	0.006934530379964186	4
A	Full library (n=407,670)	length_bp	8.674	0.006946795202001619	5
A	Full library (n=407,670)	length_bp	8.675	0.006949248166409105	1
A	Full library (n=407,670)	length_bp	8.676	0.0069566070596315645	3
A	Full library (n=407,670)	length_bp	8.677	0.006961512988446538	2
A	Full library (n=407,670)	length_bp	8.678	0.006966418917261511	2
A	Full library (n=407,670)	length_bp	8.679	0.006971324846076483	2
A	Full library (n=407,670)	length_bp	8.68	0.006986042632521402	6
A	Full library (n=407,670)	length_bp	8.681000000000001	0.006993401525743861	3
A	Full library (n=407,670)	length_bp	8.682	0.006998307454558835	2
A	Full library (n=407,670)	length_bp	8.683	0.007005666347781294	3
A	Full library (n=407,670)	length_bp	8.684000000000001	0.007020384134226213	6
A	Full library (n=407,670)	length_bp	8.685	0.007025290063041185	2
A	Full library (n=407,670)	length_bp	8.686	0.007027743027448671	1
A	Full library (n=407,670)	length_bp	8.687	0.0070326489562636445	2
A	Full library (n=407,670)	length_bp	8.688	0.007037554885078618	2
A	Full library (n=407,670)	length_bp	8.689	0.007044913778301077	3
A	Full library (n=407,670)	length_bp	8.69	0.007057178600338509	5
A	Full library (n=407,670)	length_bp	8.691	0.007066990457968455	4
A	Full library (n=407,670)	length_bp	8.692	0.007069443422375941	1
A	Full library (n=407,670)	length_bp	8.693	0.007076802315598401	3
A	Full library (n=407,670)	length_bp	8.694	0.00708416120882086	3
A	Full library (n=407,670)	length_bp	8.695	0.00709152010204332	3
A	Full library (n=407,670)	length_bp	8.696	0.007098878995265779	3
A	Full library (n=407,670)	length_bp	8.697000000000001	0.007106237888488238	3
A	Full library (n=407,670)	length_bp	8.698	0.00711850271052567	5
A	Full library (n=407,670)	length_bp	8.699	0.007120955674933157	1
A	Full library (n=407,670)	length_bp	8.700000000000001	0.0071283145681556165	3
A	Full library (n=407,670)	length_bp	8.701	0.007133220496970589	2
A	Full library (n=407,670)	length_bp	8.702	0.007135673461378075	1
A	Full library (n=407,670)	length_bp	8.703	0.007143032354600534	3
A	Full library (n=407,670)	length_bp	8.704	0.007155297176637967	5
A	Full library (n=407,670)	length_bp	8.705	0.007157750141045453	1
A	Full library (n=407,670)	length_bp	8.706	0.0071675619986754	4
A	Full library (n=407,670)	length_bp	8.707	0.007177373856305345	4
A	Full library (n=407,670)	length_bp	8.708	0.007187185713935291	4
A	Full library (n=407,670)	length_bp	8.709	0.00719454460715775	3
A	Full library (n=407,670)	length_bp	8.71	0.0072019035003802094	3
A	Full library (n=407,670)	length_bp	8.711	0.007206809429195183	2
A	Full library (n=407,670)	length_bp	8.713000000000001	0.007214168322417642	3
A	Full library (n=407,670)	length_bp	8.714	0.007231339073270047	7
A	Full library (n=407,670)	length_bp	8.715	0.007246056859714966	6
A	Full library (n=407,670)	length_bp	8.716	0.007253415752937425	3
A	Full library (n=407,670)	length_bp	8.717	0.0072607746461598845	3
A	Full library (n=407,670)	length_bp	8.718	0.007263227610567371	1
A	Full library (n=407,670)	length_bp	8.719	0.007265680574974857	1
A	Full library (n=407,670)	length_bp	8.72	0.00727058650378983	2
A	Full library (n=407,670)	length_bp	8.721	0.007275492432604803	2
A	Full library (n=407,670)	length_bp	8.722	0.007280398361419776	2
A	Full library (n=407,670)	length_bp	8.723	0.007285304290234749	2
A	Full library (n=407,670)	length_bp	8.724	0.007287757254642235	1
A	Full library (n=407,670)	length_bp	8.725	0.007302475041087154	6
A	Full library (n=407,670)	length_bp	8.726	0.00730492800549464	1
A	Full library (n=407,670)	length_bp	8.727	0.007307380969902127	1
A	Full library (n=407,670)	length_bp	8.728	0.007314739863124586	3
A	Full library (n=407,670)	length_bp	8.73	0.007322098756347046	3
A	Full library (n=407,670)	length_bp	8.731	0.007327004685162018	2
A	Full library (n=407,670)	length_bp	8.732	0.0073368165427919645	4
A	Full library (n=407,670)	length_bp	8.733	0.007339269507199451	1
A	Full library (n=407,670)	length_bp	8.734	0.0073539872936443694	6
A	Full library (n=407,670)	length_bp	8.735	0.007358893222459342	2
A	Full library (n=407,670)	length_bp	8.736	0.007363799151274315	2
A	Full library (n=407,670)	length_bp	8.737	0.007368705080089288	2
A	Full library (n=407,670)	length_bp	8.738	0.0073736110089042605	2
A	Full library (n=407,670)	length_bp	8.739	0.007378516937719234	2
A	Full library (n=407,670)	length_bp	8.74	0.007388328795349179	4
A	Full library (n=407,670)	length_bp	8.741	0.0073932347241641525	2
A	Full library (n=407,670)	length_bp	8.742	0.007398140652979125	2
A	Full library (n=407,670)	length_bp	8.743	0.007405499546201584	3
A	Full library (n=407,670)	length_bp	8.744	0.007407952510609071	1
A	Full library (n=407,670)	length_bp	8.746	0.007415311403831531	3
A	Full library (n=407,670)	length_bp	8.747	0.007417764368239017	1
A	Full library (n=407,670)	length_bp	8.748	0.00742267029705399	2
A	Full library (n=407,670)	length_bp	8.749	0.007427576225868962	2
A	Full library (n=407,670)	length_bp	8.75	0.007437388083498909	4
A	Full library (n=407,670)	length_bp	8.751	0.007444746976721368	3
A	Full library (n=407,670)	length_bp	8.752	0.007454558834351314	4
A	Full library (n=407,670)	length_bp	8.753	0.0074570117987588	1
A	Full library (n=407,670)	length_bp	8.756	0.007459464763166286	1
A	Full library (n=407,670)	length_bp	8.757	0.0074692766207962325	4
A	Full library (n=407,670)	length_bp	8.758000000000001	0.007481541442833664	5
A	Full library (n=407,670)	length_bp	8.759	0.007483994407241151	1
A	Full library (n=407,670)	length_bp	8.76	0.007488900336056124	2
A	Full library (n=407,670)	length_bp	8.761000000000001	0.007501165158093556	5
A	Full library (n=407,670)	length_bp	8.762	0.0075060710869085286	2
A	Full library (n=407,670)	length_bp	8.763	0.007518335908945961	5
A	Full library (n=407,670)	length_bp	8.764	0.007520788873353447	1
A	Full library (n=407,670)	length_bp	8.765	0.0075256948021684205	2
A	Full library (n=407,670)	length_bp	8.766	0.007535506659798366	4
A	Full library (n=407,670)	length_bp	8.767	0.007540412588613339	2
A	Full library (n=407,670)	length_bp	8.768	0.007550224446243285	4
A	Full library (n=407,670)	length_bp	8.769	0.007555130375058258	2
A	Full library (n=407,670)	length_bp	8.77	0.00756003630387323	2
A	Full library (n=407,670)	length_bp	8.771	0.007569848161503177	4
A	Full library (n=407,670)	length_bp	8.772	0.007572301125910663	1
A	Full library (n=407,670)	length_bp	8.774000000000001	0.007574754090318149	1
A	Full library (n=407,670)	length_bp	8.775	0.007577207054725636	1
A	Full library (n=407,670)	length_bp	8.776	0.0075821129835406086	2
A	Full library (n=407,670)	length_bp	8.777000000000001	0.007587018912355582	2
A	Full library (n=407,670)	length_bp	8.778	0.007591924841170555	2
A	Full library (n=407,670)	length_bp	8.779	0.007599283734393014	3
A	Full library (n=407,670)	length_bp	8.78	0.00760909559202296	4
A	Full library (n=407,670)	length_bp	8.782	0.007623813378467879	6
A	Full library (n=407,670)	length_bp	8.783	0.007628719307282851	2
A	Full library (n=407,670)	length_bp	8.784	0.00763607820050531	3
A	Full library (n=407,670)	length_bp	8.785	0.0076385311649127974	1
A	Full library (n=407,670)	length_bp	8.786	0.00764343709372777	2
A	Full library (n=407,670)	length_bp	8.787	0.0076581548801726886	6
A	Full library (n=407,670)	length_bp	8.788	0.007663060808987662	2
A	Full library (n=407,670)	length_bp	8.790000000000001	0.007667966737802634	2
A	Full library (n=407,670)	length_bp	8.791	0.0076753256310250935	3
A	Full library (n=407,670)	length_bp	8.792	0.007682684524247553	3
A	Full library (n=407,670)	length_bp	8.793000000000001	0.007687590453062526	2
A	Full library (n=407,670)	length_bp	8.794	0.007692496381877499	2
A	Full library (n=407,670)	length_bp	8.795	0.007699855275099959	3
A	Full library (n=407,670)	length_bp	8.796	0.007704761203914931	2
A	Full library (n=407,670)	length_bp	8.797	0.00771212009713739	3
A	Full library (n=407,670)	length_bp	8.798	0.007721931954767336	4
A	Full library (n=407,670)	length_bp	8.799	0.007726837883582309	2
A	Full library (n=407,670)	length_bp	8.8	0.007729290847989795	1
A	Full library (n=407,670)	length_bp	8.801	0.007739102705619742	4
A	Full library (n=407,670)	length_bp	8.802	0.007744008634434714	2
A	Full library (n=407,670)	length_bp	8.803	0.007746461598842201	1
A	Full library (n=407,670)	length_bp	8.804	0.0077538204920646605	3
A	Full library (n=407,670)	length_bp	8.805	0.007756273456472147	1
A	Full library (n=407,670)	length_bp	8.806000000000001	0.007763632349694606	3
A	Full library (n=407,670)	length_bp	8.807	0.0077709912429170655	3
A	Full library (n=407,670)	length_bp	8.808	0.007775897171732038	2
A	Full library (n=407,670)	length_bp	8.81	0.007783256064954497	3
A	Full library (n=407,670)	length_bp	8.811	0.00779552088699193	5
A	Full library (n=407,670)	length_bp	8.812	0.007802879780214389	3
A	Full library (n=407,670)	length_bp	8.813	0.007807785709029362	2
A	Full library (n=407,670)	length_bp	8.815	0.007815144602251821	3
A	Full library (n=407,670)	length_bp	8.816	0.007820050531066795	2
A	Full library (n=407,670)	length_bp	8.817	0.007824956459881767	2
A	Full library (n=407,670)	length_bp	8.818	0.007827409424289253	1
A	Full library (n=407,670)	length_bp	8.819	0.007832315353104226	2
A	Full library (n=407,670)	length_bp	8.82	0.007842127210734172	4
A	Full library (n=407,670)	length_bp	8.821	0.00784948610395663	3
A	Full library (n=407,670)	length_bp	8.822000000000001	0.007854392032771605	2
A	Full library (n=407,670)	length_bp	8.823	0.007866656854809037	5
A	Full library (n=407,670)	length_bp	8.824	0.00787156278362401	2
A	Full library (n=407,670)	length_bp	8.825000000000001	0.007874015748031496	1
A	Full library (n=407,670)	length_bp	8.826	0.007881374641253956	3
A	Full library (n=407,670)	length_bp	8.827	0.007886280570068929	2
A	Full library (n=407,670)	length_bp	8.828	0.007888733534476415	1
A	Full library (n=407,670)	length_bp	8.829	0.007891186498883901	1
A	Full library (n=407,670)	length_bp	8.83	0.007898545392106361	3
A	Full library (n=407,670)	length_bp	8.831	0.00790590428532882	3
A	Full library (n=407,670)	length_bp	8.832	0.007915716142958766	4
A	Full library (n=407,670)	length_bp	8.833	0.007923075036181225	3
A	Full library (n=407,670)	length_bp	8.834	0.00792552800058871	1
A	Full library (n=407,670)	length_bp	8.835	0.007935339858218657	4
A	Full library (n=407,670)	length_bp	8.836	0.00794024578703363	2
A	Full library (n=407,670)	length_bp	8.837	0.007945151715848604	2
A	Full library (n=407,670)	length_bp	8.838000000000001	0.007950057644663576	2
A	Full library (n=407,670)	length_bp	8.839	0.007954963573478548	2
A	Full library (n=407,670)	length_bp	8.84	0.007957416537886034	1
A	Full library (n=407,670)	length_bp	8.841	0.007962322466701009	2
A	Full library (n=407,670)	length_bp	8.842	0.007967228395515981	2
A	Full library (n=407,670)	length_bp	8.843	0.007972134324330953	2
A	Full library (n=407,670)	length_bp	8.844	0.007977040253145927	2
A	Full library (n=407,670)	length_bp	8.845	0.007984399146368386	3
A	Full library (n=407,670)	length_bp	8.846	0.007991758039590846	3
A	Full library (n=407,670)	length_bp	8.847	0.00800156989722079	4
A	Full library (n=407,670)	length_bp	8.848	0.008004022861628277	1
A	Full library (n=407,670)	length_bp	8.849	0.008006475826035765	1
A	Full library (n=407,670)	length_bp	8.85	0.008011381754850737	2
A	Full library (n=407,670)	length_bp	8.851	0.00802364657688817	5
A	Full library (n=407,670)	length_bp	8.852	0.008035911398925602	5
A	Full library (n=407,670)	length_bp	8.853	0.008045723256555547	4
A	Full library (n=407,670)	length_bp	8.854000000000001	0.008050629185370521	2
A	Full library (n=407,670)	length_bp	8.856	0.00805798807859298	3
A	Full library (n=407,670)	length_bp	8.857	0.008070252900630412	5
A	Full library (n=407,670)	length_bp	8.858	0.008082517722667845	5
A	Full library (n=407,670)	length_bp	8.859	0.008084970687075331	1
A	Full library (n=407,670)	length_bp	8.86	0.008094782544705276	4
A	Full library (n=407,670)	length_bp	8.862	0.008102141437927736	3
A	Full library (n=407,670)	length_bp	8.863	0.008107047366742708	2
A	Full library (n=407,670)	length_bp	8.864	0.008119312188780141	5
A	Full library (n=407,670)	length_bp	8.865	0.008129124046410087	4
A	Full library (n=407,670)	length_bp	8.866	0.00813402997522506	2
A	Full library (n=407,670)	length_bp	8.867	0.008136482939632546	1
A	Full library (n=407,670)	length_bp	8.868	0.008143841832855006	3
A	Full library (n=407,670)	length_bp	8.869	0.008148747761669978	2
A	Full library (n=407,670)	length_bp	8.870000000000001	0.008151200726077465	1
A	Full library (n=407,670)	length_bp	8.872	0.008156106654892437	2
A	Full library (n=407,670)	length_bp	8.873	0.008161012583707411	2
A	Full library (n=407,670)	length_bp	8.874	0.00816837147692987	3
A	Full library (n=407,670)	length_bp	8.875	0.008173277405744842	2
A	Full library (n=407,670)	length_bp	8.876	0.008180636298967302	3
A	Full library (n=407,670)	length_bp	8.877	0.008185542227782274	2
A	Full library (n=407,670)	length_bp	8.879	0.008195354085412221	4
A	Full library (n=407,670)	length_bp	8.88	0.008200260014227193	2
A	Full library (n=407,670)	length_bp	8.881	0.008205165943042167	2
A	Full library (n=407,670)	length_bp	8.882	0.00821007187185714	2
A	Full library (n=407,670)	length_bp	8.883000000000001	0.008212524836264626	1
A	Full library (n=407,670)	length_bp	8.884	0.008217430765079598	2
A	Full library (n=407,670)	length_bp	8.885	0.008232148551524517	6
A	Full library (n=407,670)	length_bp	8.886000000000001	0.008239507444746977	3
A	Full library (n=407,670)	length_bp	8.887	0.008246866337969436	3
A	Full library (n=407,670)	length_bp	8.888	0.008259131160006868	5
A	Full library (n=407,670)	length_bp	8.891	0.008268943017636815	4
A	Full library (n=407,670)	length_bp	8.892	0.008273848946451787	2
A	Full library (n=407,670)	length_bp	8.893	0.008281207839674246	3
A	Full library (n=407,670)	length_bp	8.894	0.008295925626119164	6
A	Full library (n=407,670)	length_bp	8.895	0.008298378590526652	1
A	Full library (n=407,670)	length_bp	8.896	0.008303284519341625	2
